country,date,year_month,export_value,import_value,trade_balance
엘살바도르,2024-10-01,2024-10,21269,4084,17185
엘살바도르,2024-11-01,2024-11,22538,3190,19348
엘살바도르,2024-12-01,2024-12,22199,3296,18903
엘살바도르,2025-01-01,2025-01,21023,3380,17643
엘살바도르,2025-02-01,2025-02,17895,2939,14956
엘살바도르,2025-03-01,2025-03,20122,5630,14492
엘살바도르,2025-04-01,2025-04,21358,10046,11312
엘살바도르,2025-05-01,2025-05,21146,4841,16305
엘살바도르,2025-06-01,2025-06,14380,4391,9989
엘살바도르,2025-07-01,2025-07,20945,3815,17130
엘살바도르,2025-08-01,2025-08,23269,3264,20006
엘살바도르,2025-09-01,2025-09,26206,3393,22813
엘살바도르,2025-10-01,2025-10,21217,3065,18153
엘살바도르,2025-11-01,2025-11,25785,3905,21880
엘살바도르,2025-12-01,2025-12,29743,2949,26794
엘살바도르,2026-01-01,2026-01,28979,2697,26282
엘살바도르,2026-02-01,2026-02,24257,1995,22261
엘살바도르,2026-03-01,2026-03,28271,2837,25435
엘살바도르,2026-04-01,2026-04,24399,2882,21516
엘살바도르,2026-05-01,2026-05,23512,2778,20734
엘살바도르,2026-06-01,2026-06,25768,3367,22400
엘살바도르,2026-07-01,2026-07,33294,3518,29776
영국,2024-01-01,2024-01,864312,258495,605816
영국,2024-02-01,2024-02,531684,540493,-8810
영국,2024-03-01,2024-03,540519,467188,73332
영국,2024-04-01,2024-04,468387,369953,98434
영국,2024-05-01,2024-05,540368,272515,267853
영국,2024-06-01,2024-06,517007,413638,103370
영국,2024-07-01,2024-07,498012,381854,116158
영국,2024-08-01,2024-08,509512,350891,158621
영국,2024-09-01,2024-09,519977,482666,37311
영국,2024-10-01,2024-10,668609,331396,337213
영국,2024-11-01,2024-11,492372,305740,186631
영국,2024-12-01,2024-12,491197,397433,93764
영국,2025-01-01,2025-01,556947,332881,224066
영국,2025-02-01,2025-02,481863,358048,123815
영국,2025-03-01,2025-03,504707,371529,133178
영국,2025-04-01,2025-04,588905,522425,66479
영국,2025-05-01,2025-05,605684,341631,264053
영국,2025-06-01,2025-06,608661,415130,193531
영국,2025-07-01,2025-07,719584,381185,338399
영국,2025-08-01,2025-08,644021,343206,300815
영국,2025-09-01,2025-09,758366,421730,336636
영국,2025-10-01,2025-10,483668,271176,212491
영국,2025-11-01,2025-11,618440,354012,264428
영국,2025-12-01,2025-12,598291,430526,167765
영국,2026-01-01,2026-01,736186,248054,488132
영국,2026-02-01,2026-02,574861,417527,157334
영국,2026-03-01,2026-03,665551,367204,298347
영국,2026-04-01,2026-04,732061,422565,309497
영국,2026-05-01,2026-05,568289,379555,188734
영국,2026-06-01,2026-06,735552,422554,312998
영국,2026-07-01,2026-07,902381,376463,525918
영령 버진군도,2024-01-01,2024-01,1109,0,1109
영령 버진군도,2024-02-01,2024-02,231,0,231
영령 버진군도,2024-03-01,2024-03,233,0,233
영령 버진군도,2024-04-01,2024-04,256,7,249
영령 버진군도,2024-05-01,2024-05,280,0,280
영령 버진군도,2024-06-01,2024-06,403,0,403
영령 버진군도,2024-07-01,2024-07,268,2,266
영령 버진군도,2024-08-01,2024-08,0,0,0
영령 버진군도,2024-09-01,2024-09,194,0,194
영령 버진군도,2024-10-01,2024-10,271,0,271
영령 버진군도,2024-11-01,2024-11,31,0,31
영령 버진군도,2024-12-01,2024-12,216,0,216
영령 버진군도,2025-01-01,2025-01,162,0,162
영령 버진군도,2025-02-01,2025-02,426,0,426
영령 버진군도,2025-03-01,2025-03,223,0,223
영령 버진군도,2025-04-01,2025-04,311,0,311
영령 버진군도,2025-05-01,2025-05,296,0,296
영령 버진군도,2025-06-01,2025-06,387,0,387
영령 버진군도,2025-07-01,2025-07,49,0,49
영령 버진군도,2025-08-01,2025-08,226,0,226
영령 버진군도,2025-09-01,2025-09,470,0,470
영령 버진군도,2025-10-01,2025-10,593,0,593
영령 버진군도,2025-11-01,2025-11,151,0,151
영령 버진군도,2025-12-01,2025-12,344,0,344
영령 버진군도,2026-01-01,2026-01,88,0,88
영령 버진군도,2026-02-01,2026-02,87,0,87
영령 버진군도,2026-03-01,2026-03,104,0,104
영령 버진군도,2026-04-01,2026-04,347,0,347
영령 버진군도,2026-05-01,2026-05,271,1,269
영령 버진군도,2026-06-01,2026-06,40,0,40
영령 버진군도,2026-07-01,2026-07,187,0,187
영령 인도양,2024-01-01,2024-01,0,0,0
영령 인도양,2024-02-01,2024-02,0,2,-2
영령 인도양,2024-03-01,2024-03,0,0,0
영령 인도양,2024-04-01,2024-04,0,2,-2
영령 인도양,2024-05-01,2024-05,0,0,0
영령 인도양,2024-06-01,2024-06,0,0,0
영령 인도양,2024-07-01,2024-07,0,0,0
영령 인도양,2024-08-01,2024-08,0,0,0
영령 인도양,2024-09-01,2024-09,0,0,0
영령 인도양,2024-10-01,2024-10,0,0,0
영령 인도양,2024-11-01,2024-11,0,0,0
영령 인도양,2024-12-01,2024-12,0,0,0
영령 인도양,2025-01-01,2025-01,0,0,0
영령 인도양,2025-02-01,2025-02,0,1,-1
영령 인도양,2025-03-01,2025-03,0,0,0
영령 인도양,2025-04-01,2025-04,0,0,0
영령 인도양,2025-05-01,2025-05,0,0,0
영령 인도양,2025-06-01,2025-06,0,0,0
영령 인도양,2025-07-01,2025-07,0,0,0
영령 인도양,2025-08-01,2025-08,0,0,0
영령 인도양,2025-09-01,2025-09,0,0,0
영령 인도양,2025-10-01,2025-10,0,0,0
영령 인도양,2025-11-01,2025-11,0,0,0
영령 인도양,2025-12-01,2025-12,0,0,0
영령 인도양,2026-01-01,2026-01,0,0,0
영령 인도양,2026-02-01,2026-02,0,0,0
영령 인도양,2026-03-01,2026-03,0,0,0
영령 인도양,2026-04-01,2026-04,0,0,0
영령 인도양,2026-05-01,2026-05,0,0,0
영령 인도양,2026-06-01,2026-06,0,0,0
영령 인도양,2026-07-01,2026-07,0,0,0
영령 캐이맨 군도,2024-01-01,2024-01,539,0,538
영령 캐이맨 군도,2024-02-01,2024-02,440,0,440
영령 캐이맨 군도,2024-03-01,2024-03,474,30,443
영령 캐이맨 군도,2024-04-01,2024-04,1173,3,1170
영령 캐이맨 군도,2024-05-01,2024-05,393,4,390
영령 캐이맨 군도,2024-06-01,2024-06,678,0,678
영령 캐이맨 군도,2024-07-01,2024-07,76,0,76
영령 캐이맨 군도,2024-08-01,2024-08,894,0,893
영령 캐이맨 군도,2024-09-01,2024-09,539,0,539
영령 캐이맨 군도,2024-10-01,2024-10,425,0,425
영령 캐이맨 군도,2024-11-01,2024-11,592,0,592
영령 캐이맨 군도,2024-12-01,2024-12,249,0,248
영령 캐이맨 군도,2025-01-01,2025-01,241,0,241
영령 캐이맨 군도,2025-02-01,2025-02,719,2,717
영령 캐이맨 군도,2025-03-01,2025-03,617,4,613
영령 캐이맨 군도,2025-04-01,2025-04,290,2,288
영령 캐이맨 군도,2025-05-01,2025-05,549,1,548
영령 캐이맨 군도,2025-06-01,2025-06,1007,7,1001
영령 캐이맨 군도,2025-07-01,2025-07,1009,0,1009
영령 캐이맨 군도,2025-08-01,2025-08,1376,2,1374
영령 캐이맨 군도,2025-09-01,2025-09,637,1,636
영령 캐이맨 군도,2025-10-01,2025-10,481,0,481
영령 캐이맨 군도,2025-11-01,2025-11,1075,1,1074
영령 캐이맨 군도,2025-12-01,2025-12,369,0,368
영령 캐이맨 군도,2026-01-01,2026-01,866,0,866
영령 캐이맨 군도,2026-02-01,2026-02,487,0,487
영령 캐이맨 군도,2026-03-01,2026-03,497,0,497
영령 캐이맨 군도,2026-04-01,2026-04,712,0,712
영령 캐이맨 군도,2026-05-01,2026-05,824,7,817
영령 캐이맨 군도,2026-06-01,2026-06,96,0,96
영령 캐이맨 군도,2026-07-01,2026-07,1448,0,1448
예맨,2024-01-01,2024-01,1766,1982,-215
예맨,2024-02-01,2024-02,2675,4157,-1483
예맨,2024-03-01,2024-03,5374,1678,3696
예맨,2024-04-01,2024-04,6367,2008,4359
예맨,2024-05-01,2024-05,10074,6270,3805
예맨,2024-06-01,2024-06,4027,3013,1014
예맨,2024-07-01,2024-07,4017,3516,501
예맨,2024-08-01,2024-08,5268,3524,1744
예맨,2024-09-01,2024-09,10971,5075,5896
예맨,2024-10-01,2024-10,4416,2936,1480
예맨,2024-11-01,2024-11,3814,765,3050
예맨,2024-12-01,2024-12,5748,2078,3670
예맨,2025-01-01,2025-01,3125,6429,-3304
예맨,2025-02-01,2025-02,5210,8810,-3600
예맨,2025-03-01,2025-03,4892,2193,2700
예맨,2025-04-01,2025-04,3740,2907,833
예맨,2025-05-01,2025-05,3572,2109,1464
예맨,2025-06-01,2025-06,4997,675,4322
예맨,2025-07-01,2025-07,3344,475,2868
예맨,2025-08-01,2025-08,2799,1170,1628
예맨,2025-09-01,2025-09,14947,330,14618
예맨,2025-10-01,2025-10,4152,299,3854
예맨,2025-11-01,2025-11,7360,2703,4657
예맨,2025-12-01,2025-12,6221,1733,4487
예맨,2026-01-01,2026-01,3246,1666,1580
예맨,2026-02-01,2026-02,2909,2530,379
예맨,2026-03-01,2026-03,2049,3037,-988
예맨,2026-04-01,2026-04,4250,1677,2573
예맨,2026-05-01,2026-05,7984,67,7917
예맨,2026-06-01,2026-06,4535,614,3921
예맨,2026-07-01,2026-07,3506,627,2879
오만,2024-01-01,2024-01,53361,472469,-419109
오만,2024-02-01,2024-02,31077,518814,-487737
오만,2024-03-01,2024-03,113664,392124,-278461
오만,2024-04-01,2024-04,67369,604562,-537192
오만,2024-05-01,2024-05,30387,506990,-476603
오만,2024-06-01,2024-06,26389,373641,-347251
오만,2024-07-01,2024-07,22017,362362,-340345
오만,2024-08-01,2024-08,20528,506465,-485936
오만,2024-09-01,2024-09,80066,511692,-431626
오만,2024-10-01,2024-10,76562,437907,-361345
오만,2024-11-01,2024-11,21572,522308,-500736
오만,2024-12-01,2024-12,88168,449793,-361624
오만,2025-01-01,2025-01,65013,499520,-434507
오만,2025-02-01,2025-02,21100,199234,-178134
오만,2025-03-01,2025-03,75519,350984,-275465
오만,2025-04-01,2025-04,33993,359525,-325531
오만,2025-05-01,2025-05,50621,102160,-51539
오만,2025-06-01,2025-06,63096,202583,-139487
오만,2025-07-01,2025-07,37808,144284,-106476
오만,2025-08-01,2025-08,50748,232701,-181954
오만,2025-09-01,2025-09,101451,232093,-130641
오만,2025-10-01,2025-10,48770,104689,-55919
오만,2025-11-01,2025-11,53316,128061,-74745
오만,2025-12-01,2025-12,58642,233144,-174502
오만,2026-01-01,2026-01,41838,218716,-176878
오만,2026-02-01,2026-02,26677,205963,-179285
오만,2026-03-01,2026-03,10051,221759,-211708
오만,2026-04-01,2026-04,30356,116377,-86021
오만,2026-05-01,2026-05,37303,540553,-503250
오만,2026-06-01,2026-06,38591,845455,-806864
오만,2026-07-01,2026-07,87896,688744,-600847
오스트리아,2024-01-01,2024-01,80705,77798,2907
오스트리아,2024-02-01,2024-02,92178,77505,14673
오스트리아,2024-03-01,2024-03,91252,145371,-54118
오스트리아,2024-04-01,2024-04,99873,144326,-44452
오스트리아,2024-05-01,2024-05,125404,152970,-27566
오스트리아,2024-06-01,2024-06,100665,153161,-52496
오스트리아,2024-07-01,2024-07,115546,97879,17667
오스트리아,2024-08-01,2024-08,138816,140375,-1559
오스트리아,2024-09-01,2024-09,130696,124857,5839
오스트리아,2024-10-01,2024-10,189095,153450,35645
오스트리아,2024-11-01,2024-11,184254,187896,-3642
오스트리아,2024-12-01,2024-12,71327,173667,-102340
오스트리아,2025-01-01,2025-01,62082,112986,-50904
오스트리아,2025-02-01,2025-02,80399,116531,-36132
오스트리아,2025-03-01,2025-03,97353,133220,-35867
오스트리아,2025-04-01,2025-04,110208,131048,-20840
오스트리아,2025-05-01,2025-05,90307,150361,-60054
오스트리아,2025-06-01,2025-06,94039,161403,-67365
오스트리아,2025-07-01,2025-07,98144,157872,-59728
오스트리아,2025-08-01,2025-08,102678,136401,-33723
오스트리아,2025-09-01,2025-09,118950,129691,-10741
오스트리아,2025-10-01,2025-10,107532,121581,-14048
오스트리아,2025-11-01,2025-11,87947,106829,-18882
오스트리아,2025-12-01,2025-12,73046,146276,-73230
오스트리아,2026-01-01,2026-01,90828,95985,-5156
오스트리아,2026-02-01,2026-02,94732,141696,-46964
오스트리아,2026-03-01,2026-03,110239,114917,-4678
오스트리아,2026-04-01,2026-04,84556,158283,-73727
오스트리아,2026-05-01,2026-05,87263,141997,-54733
오스트리아,2026-06-01,2026-06,119869,155981,-36112
오스트리아,2026-07-01,2026-07,171927,150884,21043
온두라스,2024-01-01,2024-01,20446,2640,17805
온두라스,2024-02-01,2024-02,14695,24194,-9498
온두라스,2024-03-01,2024-03,28126,2968,25158
온두라스,2024-04-01,2024-04,15471,15442,28
온두라스,2024-05-01,2024-05,14166,7079,7087
온두라스,2024-06-01,2024-06,15649,7188,8460
온두라스,2024-07-01,2024-07,12062,5145,6917
온두라스,2024-08-01,2024-08,13126,3380,9746
온두라스,2024-09-01,2024-09,13934,3602,10332
온두라스,2024-10-01,2024-10,12609,2416,10194
온두라스,2024-11-01,2024-11,12311,1495,10816
온두라스,2024-12-01,2024-12,13103,1553,11550
온두라스,2025-01-01,2025-01,11512,1740,9772
온두라스,2025-02-01,2025-02,9707,4468,5238
온두라스,2025-03-01,2025-03,9482,5786,3695
온두라스,2025-04-01,2025-04,13689,16954,-3265
온두라스,2025-05-01,2025-05,11789,9395,2393
온두라스,2025-06-01,2025-06,12219,9475,2744
온두라스,2025-07-01,2025-07,13269,7533,5736
온두라스,2025-08-01,2025-08,12396,5417,6979
온두라스,2025-09-01,2025-09,12877,6104,6773
온두라스,2025-10-01,2025-10,10977,24259,-13281
온두라스,2025-11-01,2025-11,13765,529,13236
온두라스,2025-12-01,2025-12,13676,1701,11974
온두라스,2026-01-01,2026-01,16771,1779,14992
온두라스,2026-02-01,2026-02,11196,3208,7988
온두라스,2026-03-01,2026-03,16491,4704,11788
온두라스,2026-04-01,2026-04,13489,8846,4643
온두라스,2026-05-01,2026-05,11139,16640,-5502
온두라스,2026-06-01,2026-06,14723,5589,9133
온두라스,2026-07-01,2026-07,13946,6384,7562
왈라스 & 퓨투나 군도,2024-01-01,2024-01,0,0,0
왈라스 & 퓨투나 군도,2024-02-01,2024-02,0,0,0
왈라스 & 퓨투나 군도,2024-03-01,2024-03,0,0,0
왈라스 & 퓨투나 군도,2024-04-01,2024-04,10,0,10
왈라스 & 퓨투나 군도,2024-05-01,2024-05,0,0,0
왈라스 & 퓨투나 군도,2024-06-01,2024-06,0,1,-1
왈라스 & 퓨투나 군도,2024-07-01,2024-07,0,0,0
왈라스 & 퓨투나 군도,2024-08-01,2024-08,0,0,0
왈라스 & 퓨투나 군도,2024-09-01,2024-09,0,0,0
왈라스 & 퓨투나 군도,2024-10-01,2024-10,0,0,0
왈라스 & 퓨투나 군도,2024-11-01,2024-11,0,0,0
왈라스 & 퓨투나 군도,2024-12-01,2024-12,1,0,1
왈라스 & 퓨투나 군도,2025-01-01,2025-01,0,0,0
왈라스 & 퓨투나 군도,2025-02-01,2025-02,0,0,0
왈라스 & 퓨투나 군도,2025-03-01,2025-03,13,0,13
왈라스 & 퓨투나 군도,2025-04-01,2025-04,0,0,0
왈라스 & 퓨투나 군도,2025-05-01,2025-05,0,0,0
왈라스 & 퓨투나 군도,2025-06-01,2025-06,0,0,0
왈라스 & 퓨투나 군도,2025-07-01,2025-07,0,0,0
왈라스 & 퓨투나 군도,2025-08-01,2025-08,0,0,0
왈라스 & 퓨투나 군도,2025-09-01,2025-09,0,0,0
왈라스 & 퓨투나 군도,2025-10-01,2025-10,0,0,0
왈라스 & 퓨투나 군도,2025-11-01,2025-11,0,0,0
왈라스 & 퓨투나 군도,2025-12-01,2025-12,0,0,0
왈라스 & 퓨투나 군도,2026-01-01,2026-01,0,0,0
왈라스 & 퓨투나 군도,2026-02-01,2026-02,0,0,0
왈라스 & 퓨투나 군도,2026-03-01,2026-03,0,0,0
왈라스 & 퓨투나 군도,2026-04-01,2026-04,0,0,0
왈라스 & 퓨투나 군도,2026-05-01,2026-05,0,0,0
왈라스 & 퓨투나 군도,2026-06-01,2026-06,0,0,0
왈라스 & 퓨투나 군도,2026-07-01,2026-07,0,0,0
요르단,2024-01-01,2024-01,52110,3175,48936
요르단,2024-02-01,2024-02,47459,1130,46329
요르단,2024-03-01,2024-03,39069,8356,30713
요르단,2024-04-01,2024-04,46292,6786,39506
요르단,2024-05-01,2024-05,36620,9474,27146
요르단,2024-06-01,2024-06,46592,10014,36578
요르단,2024-07-01,2024-07,48630,6817,41814
요르단,2024-08-01,2024-08,41238,8123,33115
요르단,2024-09-01,2024-09,46969,5253,41716
요르단,2024-10-01,2024-10,47524,5780,41743
요르단,2024-11-01,2024-11,40801,8890,31912
요르단,2024-12-01,2024-12,53541,4132,49409
요르단,2025-01-01,2025-01,55723,4693,51030
요르단,2025-02-01,2025-02,60293,2114,58179
요르단,2025-03-01,2025-03,47877,2673,45204
요르단,2025-04-01,2025-04,71251,1974,69277
요르단,2025-05-01,2025-05,43232,7752,35480
요르단,2025-06-01,2025-06,42921,3808,39113
요르단,2025-07-01,2025-07,53857,5184,48674
요르단,2025-08-01,2025-08,46869,5051,41818
요르단,2025-09-01,2025-09,39486,7405,32081
요르단,2025-10-01,2025-10,22992,8121,14871
요르단,2025-11-01,2025-11,33679,4763,28915
요르단,2025-12-01,2025-12,43432,3749,39683
요르단,2026-01-01,2026-01,55069,5851,49218
요르단,2026-02-01,2026-02,39072,3980,35092
요르단,2026-03-01,2026-03,28605,3587,25019
요르단,2026-04-01,2026-04,41515,5356,36159
요르단,2026-05-01,2026-05,51711,7783,43928
요르단,2026-06-01,2026-06,59593,3554,56040
요르단,2026-07-01,2026-07,50192,3194,46998
우간다,2024-01-01,2024-01,1772,1323,448
우간다,2024-02-01,2024-02,6015,3793,2222
우간다,2024-03-01,2024-03,1823,1166,657
우간다,2024-04-01,2024-04,7300,863,6438
우간다,2024-05-01,2024-05,1569,659,910
우간다,2024-06-01,2024-06,2294,657,1637
우간다,2024-07-01,2024-07,3146,918,2228
우간다,2024-08-01,2024-08,3058,714,2344
우간다,2024-09-01,2024-09,2529,1230,1299
우간다,2024-10-01,2024-10,2370,2237,133
우간다,2024-11-01,2024-11,3882,1322,2559
우간다,2024-12-01,2024-12,877,88,789
우간다,2025-01-01,2025-01,623,763,-140
우간다,2025-02-01,2025-02,2064,3275,-1212
우간다,2025-03-01,2025-03,1269,2606,-1337
우간다,2025-04-01,2025-04,1769,703,1066
우간다,2025-05-01,2025-05,3145,578,2567
우간다,2025-06-01,2025-06,3428,1486,1942
우간다,2025-07-01,2025-07,2314,868,1446
우간다,2025-08-01,2025-08,3838,577,3261
우간다,2025-09-01,2025-09,3221,2125,1096
우간다,2025-10-01,2025-10,2573,554,2019
우간다,2025-11-01,2025-11,1183,4727,-3543
우간다,2025-12-01,2025-12,1578,1712,-134
우간다,2026-01-01,2026-01,930,393,537
우간다,2026-02-01,2026-02,1548,3024,-1476
우간다,2026-03-01,2026-03,2733,3650,-917
우간다,2026-04-01,2026-04,1386,2634,-1247
우간다,2026-05-01,2026-05,5211,688,4523
우간다,2026-06-01,2026-06,1449,1664,-215
우간다,2026-07-01,2026-07,1179,3920,-2741
우루과이,2024-01-01,2024-01,11261,8580,2681
우루과이,2024-02-01,2024-02,9923,14042,-4119
우루과이,2024-03-01,2024-03,10806,29296,-18490
우루과이,2024-04-01,2024-04,11263,7224,4039
우루과이,2024-05-01,2024-05,15399,17028,-1629
우루과이,2024-06-01,2024-06,13632,26691,-13058
우루과이,2024-07-01,2024-07,18399,15971,2427
우루과이,2024-08-01,2024-08,17707,18231,-524
우루과이,2024-09-01,2024-09,17134,16465,669
우루과이,2024-10-01,2024-10,12487,13054,-567
우루과이,2024-11-01,2024-11,11119,10427,691
우루과이,2024-12-01,2024-12,14806,8759,6047
우루과이,2025-01-01,2025-01,10208,20243,-10034
우루과이,2025-02-01,2025-02,11740,4824,6915
우루과이,2025-03-01,2025-03,10581,11123,-541
우루과이,2025-04-01,2025-04,12262,14574,-2311
우루과이,2025-05-01,2025-05,12222,12471,-249
우루과이,2025-06-01,2025-06,11791,10998,793
우루과이,2025-07-01,2025-07,18630,42758,-24128
우루과이,2025-08-01,2025-08,8699,10513,-1814
우루과이,2025-09-01,2025-09,13169,8176,4992
우루과이,2025-10-01,2025-10,16547,4998,11548
우루과이,2025-11-01,2025-11,11289,10314,975
우루과이,2025-12-01,2025-12,13047,12107,940
우루과이,2026-01-01,2026-01,11401,10812,588
우루과이,2026-02-01,2026-02,11985,12461,-476
우루과이,2026-03-01,2026-03,14056,32711,-18655
우루과이,2026-04-01,2026-04,14439,39580,-25141
우루과이,2026-05-01,2026-05,14034,56328,-42295
우루과이,2026-06-01,2026-06,17311,15198,2113
우루과이,2026-07-01,2026-07,20038,29850,-9812
우즈베크,2024-01-01,2024-01,141818,1749,140069
우즈베크,2024-02-01,2024-02,149347,621,148727
우즈베크,2024-03-01,2024-03,133745,1016,132729
우즈베크,2024-04-01,2024-04,144055,542,143513
우즈베크,2024-05-01,2024-05,146461,1255,145206
우즈베크,2024-06-01,2024-06,169266,1661,167606
우즈베크,2024-07-01,2024-07,141807,1236,140571
우즈베크,2024-08-01,2024-08,123211,1676,121535
우즈베크,2024-09-01,2024-09,141075,1449,139627
우즈베크,2024-10-01,2024-10,151599,1639,149960
우즈베크,2024-11-01,2024-11,143197,1899,141298
우즈베크,2024-12-01,2024-12,134280,878,133402
우즈베크,2025-01-01,2025-01,110091,1166,108925
우즈베크,2025-02-01,2025-02,144964,2297,142667
우즈베크,2025-03-01,2025-03,130199,666,129533
우즈베크,2025-04-01,2025-04,142419,2676,139743
우즈베크,2025-05-01,2025-05,122760,1049,121711
우즈베크,2025-06-01,2025-06,134090,1487,132603
우즈베크,2025-07-01,2025-07,131457,3086,128371
우즈베크,2025-08-01,2025-08,142990,1296,141694
